path	line	offset_or_marker	text
src/patches/patch_tapped_to_play_ability.pl	39	0x4030a2	"""e9 90 ea fc ff"");	# jmp 0x4030a2"
src/patches/patch_tapped_to_play_ability.pl	41	patch	"patch(0x4030a2,	# unused space within what was previously card_generic_legend()"
src/patches/patch_tapped_to_play_ability.pl	45	0x4359b0	"""e8 fe 28 03 00"",		# call	0x4359b0		; dispatch_event(player, card, EVENT_TAP_CARD)"
src/patches/patch_tapped_to_play_ability.pl	50	0x4359b0	"""e8 eb 28 03 00"",		# call	0x4359b0		; dispatch_event(player, card, EVENT_TAPPED_TO_PLAY_ABILITY)"
src/patches/patch_tapped_to_play_ability.pl	52	0x434639	"""e9 6c 15 03 00"");	# jmp	0x434639		; goto whence we came"
src/patches/patch_tapped_to_play_ability.pl	53	0x4030cc	#last used: 0x4030cc
src/patches/patch_targets.pl	3	Magic.exe	# Updates Magic.exe in-place.
src/patches/patch_targets.pl	25	Magic.exe	"$filename = ""Magic.exe"";"
src/patches/patch_targets.pl	32	0x0200a9ee	# Replace entire function with an injection to 0x0200a9ee (real_target_available)
src/patches/patch_targets.pl	38	0x7d940	seek_and_write($f, 0x7d940,
src/patches/patch_targets.pl	39	0x0200a9ee	"0xe9, 0xa9, 0xd0, 0xb8, 0x01,	# jmp 0x0200a9ee"
src/patches/patch_targets.pl	42	0x0200a9f3	# Replace entire function with an injection to 0x0200a9f3 (real_select_target)
src/patches/patch_targets.pl	48	0x7e9d0	seek_and_write($f, 0x7e9d0,
src/patches/patch_targets.pl	49	0x0200a9f3	"0xe9, 0x1e, 0xc0, 0xb8, 0x01,	# jmp 0x0200a9f3"
src/patches/patch_targets.pl	52	0x0200a9f8	# Replace entire function with an injection to 0x0200a9f8 (real_validate_target)
src/patches/patch_targets.pl	58	0x7db90	seek_and_write($f, 0x7db90,
src/patches/patch_targets.pl	59	0x0200a9f8	"0xe9, 0x63, 0xce, 0xb8, 0x01,	# jmp 0x0200a9f8"
src/patches/patch_undo_declared_attacker.pl	3	Magic.exe	# Updates Magic.exe in-place.
src/patches/patch_undo_declared_attacker.pl	8	Magic.exe	# Run from the directory containing the Magic.exe copy to patch.
src/patches/patch_undo_declared_attacker.pl	12	Patch	use Manalink::Patch;
src/patches/patch_undo_declared_attacker.pl	21	0x20014	# 43c303: f7 46 08 14 00 02 00  test dword [esi+0x8], 0x20014
src/patches/patch_undo_declared_attacker.pl	22	0x43c56a	# 43c30a: 0f 85 5a 02 00 00     jne 0x43c56a
src/patches/patch_undo_declared_attacker.pl	24	code cave	# Redirect to a code cave so STATE_ATTACKING becomes an undo action instead of
src/patches/patch_undo_declared_attacker.pl	26	patch	"patch(""Magic.exe"", 0x43c303,"
src/patches/patch_undo_declared_attacker.pl	27	0x459bc8	"""e9 c0 d8 01 00"",          # jmp 0x459bc8"
src/patches/patch_undo_declared_attacker.pl	31	Code cave	# Code cave at 0x459bc8. #
src/patches/patch_undo_declared_attacker.pl	39	patch	patch(0x459bc8,
src/patches/patch_undo_declared_attacker.pl	41	0x459be7	"""0f 85 12 00 00 00"",       # jne 0x459be7"
src/patches/patch_undo_declared_attacker.pl	42	0x20014	"""f7 46 08 14 00 02 00"",    # original test dword [esi+0x8], 0x20014"
src/patches/patch_undo_declared_attacker.pl	43	0x43c56a	"""0f 85 88 29 fe ff"",       # jne 0x43c56a"
src/patches/patch_undo_declared_attacker.pl	44	0x43c310	"""e9 29 27 fe ff"",          # jmp 0x43c310"
src/patches/patch_undo_declared_attacker.pl	47	0x4ef170	"""83 3d 70 f1 4e 00 00"",    # cmp dword [0x4ef170], 0"
src/patches/patch_undo_declared_attacker.pl	48	0x459bf6	"""7e 06"",                   # jle 0x459bf6"
src/patches/patch_undo_declared_attacker.pl	49	0x4ef170	"""ff 0d 70 f1 4e 00"",       # dec dword [0x4ef170]"
src/patches/patch_undo_declared_attacker.pl	52	0x56adbc	"""c7 05 bc ad 56 00 02 00 00 00"", # mov dword [0x56adbc], 2"
src/patches/patch_undo_declared_attacker.pl	53	0x43c56a	"""e9 5d 29 fe ff"");         # jmp 0x43c56a"
src/patches/patch_untap_phase.pl	3	Magic.exe	# Updates Magic.exe in-place.
src/patches/patch_untap_phase.pl	26	Magic.exe	"$filename = ""Magic.exe"";"
src/patches/patch_untap_phase.pl	31	0x43a700	# Replace call to exe's untap_phase() at 0x43a700 with an injection to 0x200b240 (untap_phase()) #
src/patches/patch_untap_phase.pl	34	0x43a700	"# 439966:	e8 95 0d 00 00		call	0x43a700"
src/patches/patch_untap_phase.pl	36	0x39966	seek_and_write($f, 0x39966,
src/patches/patch_untap_phase.pl	37	0x0200b240	"0xe8, 0xd5, 0x18, 0xbd, 0x01);		# call	untap_phase	; 0x0200b240"
src/patches/patch_untap_phase.pl	43	0x790640	"# 43a70c:	f6 05 40 06 79 00 02	test	byte [0x790640], 0x2	; if ((trace_mode & 2)"
src/patches/patch_untap_phase.pl	44	0x43a744	"# 43a713:	74 2f			je	0x43a744		;     == 0) goto 0x43a744;"
src/patches/patch_untap_phase.pl	45	0x60ec40	"# 43a715:	a1 40 ec 60 00		mov	eax, ds:0x60ec40	; eax = dword_60EC40"
src/patches/patch_untap_phase.pl	46	0x60ec40	"# 43a71a:	ff 05 40 ec 60 00	inc	dword [0x60ec40]	; ++dword_60EC40"
src/patches/patch_untap_phase.pl	48	0x4ea370	"# 43a721:	68 70 a3 4e 00		push	0x4ea370		; arg2 = ""%d: Entering Untap Phase.\n"""
src/patches/patch_untap_phase.pl	51	0x4d5e94	"# 43a72d:	e8 62 b7 09 00		call	0x4d5e94		; eax = sprintf(&str[0], ""%d: Entering Untap Phase.\n"", /*old value of*/dword_60EC40)"
src/patches/patch_untap_phase.pl	55	0x4a7d80	"# 43a73c:	e8 3f d6 06 00		call	0x4a7d80		; sub_4A7D80(&str[0])"
src/patches/patch_untap_phase.pl	58	0x471c70	"# 43a749:	e8 22 75 03 00		call	0x471c70		; eax = CardTypeFromID(CARD_ID_STASIS)"
src/patches/patch_untap_phase.pl	60	0xffffffff	"# 43a751:	83 f8 ff		cmp	eax, 0xffffffff		; if (eax - -1"
src/patches/patch_untap_phase.pl	61	0x43a78f	"# 43a754:	74 39			je	0x43a78f		;     == 0) goto 0x43a78f"
src/patches/patch_untap_phase.pl	65	0xffffffff	"# 43a75c:	6a ff			push	0xffffffff		; arg16 = -1"
src/patches/patch_untap_phase.pl	66	0xffffffff	"# 43a75e:	6a ff			push	0xffffffff		; arg15 = -1"
src/patches/patch_untap_phase.pl	67	0xffffffff	"# 43a760:	6a ff			push	0xffffffff		; arg14 = -1"
src/patches/patch_untap_phase.pl	81	0x47d940	"# 43a77f:	e8 bc 31 04 00		call	0x47d940		; eax = target_available(/*19 arguments*/)"
src/patches/patch_untap_phase.pl	84	0x43ace2	"# 43a789:	0f 85 53 05 00 00	jne	0x43ace2		;     != 0) goto 0x43ace2	// which returns 0"
src/patches/patch_untap_phase.pl	87	0x3a70c	seek_and_write($f, 0x3a70c,
src/patches/patch_untap_phase.pl	88	0x43a78f	"0xe9, 0x7e, 0x00, 0x00, 0x00,	# jmp 0x43a78f"
src/patches/patch_wndproc_CardClass_hook.pl	3	Magic.exe	# Updates Magic.exe in-place.
src/patches/patch_wndproc_CardClass_hook.pl	8	Patch	use Manalink::Patch;
src/patches/patch_wndproc_CardClass_hook.pl	14	0x489d60	"#489777:	c7 45 dc 60 9d 48 00	mov	dword [ebp-0x24], 0x489d60	; WndClass.lpfnWndProc = wndproc_CardClass;"
src/patches/patch_wndproc_CardClass_hook.pl	15	patch	"patch(""Magic.exe"", 0x489777,"
src/patches/patch_wndproc_CardClass_hook.pl	16	0x200bb50	"""c7 45 dc 50 bb 00 02"");		# mov	dword [ebp-0x24], 0x200bb50	; WndClass.lpfnWndProc = wndproc_CardClass_hook;"
src/patches/patch_wndproc_CardClass_hook.pl	21	0x489d60	"#4aaca4:	68 60 9d 48 00		push	0x489d60	; arg1 = wndproc_CardClass"
src/patches/patch_wndproc_CardClass_hook.pl	22	patch	"patch(""Magic.exe"", 0x4aaca4,"
src/patches/patch_wndproc_CardClass_hook.pl	23	0x200bb50	"""68 50 bb 00 02"");		# push	0x200bb50	; arg1 = wndproc_CardClass_hook"
src/patches/patch_x_cost_artifacts.pl	3	Magic.exe	# Updates Magic.exe in-place.
src/patches/patch_x_cost_artifacts.pl	15	Patch	use Manalink::Patch;
src/patches/patch_x_cost_artifacts.pl	25	0x4302c0	"#(4026b7)	e8 04 dc 02 00	call	0x4302c0	; eax = charge_mana_w_global_cost_mod(player, card, 0, 0);"
src/patches/patch_x_cost_artifacts.pl	28	0x402717	"#(4026c1)	74 54		jz	0x402717	; if (zf) goto 0x402717"
src/patches/patch_x_cost_artifacts.pl	30	patch	"#patch(""Magic.exe"", 0x4026bf,"
src/patches/patch_x_cost_artifacts.pl	35	patch	"patch(""Magic.exe"", 0x4026bf,"
tools/create-patch-package.sh	29	patch	Usage: tools/create-patch-package.sh [options]
tools/create-patch-package.sh	31	patch	Creates a binary git patch plus .sha256 sidecar for the current branch relative
tools/create-patch-package.sh	32	patch	to a base ref. This is a technical patch/docs-only planning artifact, not proof
tools/create-patch-package.sh	38	Patch	--dest PATH        Patch output path. Defaults to /private/tmp/<branch>-<sha>.patch.
tools/create-patch-package.sh	39	patch	--verify-apply     Apply the patch in a disposable clone and compare the tree.
tools/create-patch-package.sh	40	patch	--dry-run          Validate refs and print commands without writing a patch.
tools/create-patch-package.sh	99	patch	"dest=""${dest:-/private/tmp/${safe_branch}-${short_sha}.patch}"""
tools/create-patch-package.sh	156	Patch	"printf 'Patch destination: %s\n' ""$dest"""
tools/create-patch-package.sh	158	Patch	"printf 'Patch branch: %s\n' ""$branch"""
tools/create-patch-package.sh	159	Patch	"printf 'Patch base: %s\n' ""$base"""
tools/create-patch-package.sh	160	Patch	"printf 'Patch mode: binary git diff for %s...%s\n' ""$base"" ""$branch"""
tools/create-patch-package.sh	164	patch	"printf 'Dry run only; would write checksum from patch directory: shasum -a 256 %q > %q\n' ""$dest_name"" ""$checksum_name"""
tools/create-patch-package.sh	166	patch	"printf 'Dry run only; would apply patch in a disposable clone and compare tree to %q.\n' ""$branch"""
tools/create-patch-package.sh	168	patch	"printf 'Receiver checksum command from patch directory: shasum -a 256 -c %q\n' ""$checksum_name"""
tools/create-patch-package.sh	184	patch	"printf 'Created patch package: %s\n' ""$dest"""
tools/create-patch-package.sh	188	patch	"temp_root=""$(mktemp -d ""/private/tmp/shandalar-patch-apply-${short_sha}.XXXXXX"")"""
tools/create-patch-package.sh	197	patch	"[ ""$actual_tree"" = ""$expected_tree"" ] || fail ""patch apply tree $actual_tree does not match $branch tree $expected_tree"""
tools/create-patch-package.sh	198	Patch	"printf 'Patch apply verified in %s; resulting tree matches %s.\n' ""$temp_repo"" ""$branch"""
tools/create-patch-package.sh	201	patch	"printf 'Receiver checksum command from patch directory: shasum -a 256 -c %q\n' ""$checksum_name"""
tools/patch-ai-decision-clamp.py	2	Patch	"""""""Patch ManalinkEh.dll AI decision time to clamp high configured values."
tools/patch-ai-decision-clamp.py	4	patch	The active duel engine reads AiDecisionTime from config.txt. The fallback patch
tools/patch-ai-decision-clamp.py	5	patch	keeps missing or invalid values fast; this patch also caps positive configured
tools/patch-ai-decision-clamp.py	30	PATCH_	PATCH_LENGTH = len(next(iter(ACCEPTED_PREIMAGES)))
tools/patch-ai-decision-clamp.py	35	patch_	patch_offset: int
tools/patch-ai-decision-clamp.py	36	patch_	patch_vma: int
tools/patch-ai-decision-clamp.py	37	patch_	after_patch_vma: int
tools/patch-ai-decision-clamp.py	45	ManalinkEh.dll	"""ManalinkEh.dll"": PatchSpec("
tools/patch-ai-decision-clamp.py	46	patch_	patch_offset=0x40D0E1,
tools/patch-ai-decision-clamp.py	47	patch_	patch_vma=0x0240DAE1,
tools/patch-ai-decision-clamp.py	48	patch_	after_patch_vma=0x0240DAEC,
tools/patch-ai-decision-clamp.py	49	0x495A60	cave_offset=0x495A60,
tools/patch-ai-decision-clamp.py	50	0x02497060	cave_vma=0x02497060,
tools/patch-ai-decision-clamp.py	51	0x495A00	section_raw=0x495A00,
tools/patch-ai-decision-clamp.py	52	0x00497000	section_vma=0x00497000,
tools/patch-ai-decision-clamp.py	54	ManalinkEh.dll	"""Program/ManalinkEh.dll"": PatchSpec("
tools/patch-ai-decision-clamp.py	55	patch_	patch_offset=0x3D2DA1,
tools/patch-ai-decision-clamp.py	56	patch_	patch_vma=0x023D37A1,
tools/patch-ai-decision-clamp.py	57	patch_	after_patch_vma=0x023D37AC,
tools/patch-ai-decision-clamp.py	58	0x452C60	cave_offset=0x452C60,
tools/patch-ai-decision-clamp.py	59	0x02454060	cave_vma=0x02454060,
tools/patch-ai-decision-clamp.py	60	0x452C00	section_raw=0x452C00,
tools/patch-ai-decision-clamp.py	61	0x00454000	section_vma=0x00454000,
tools/patch-ai-decision-clamp.py	90	patch_	cave += jmp_rel32(spec.cave_vma + len(cave), spec.after_patch_vma)
tools/patch-ai-decision-clamp.py	94	patch_	def patch_jump(spec: PatchSpec) -> bytes:
tools/patch-ai-decision-clamp.py	95	patch_	return jmp_rel32(spec.patch_vma, spec.cave_vma) + NOP * (PATCH_LENGTH - 5)
tools/patch-ai-decision-clamp.py	136	patch_	def patch_file(path: Path, spec: PatchSpec, apply: bool, backup_suffix: str | None) -> None:
tools/patch-ai-decision-clamp.py	139	patch_	jump = patch_jump(spec)
tools/patch-ai-decision-clamp.py	140	patch_	"label = f""{path} @ 0x{spec.patch_offset:x}"""
tools/patch-ai-decision-clamp.py	143	patch_	current_site = bytes(data[spec.patch_offset : spec.patch_offset + PATCH_LENGTH])
tools/patch-ai-decision-clamp.py	165	patch	"f""would patch: {label} clamp positive AiDecisionTime """
tools/patch-ai-decision-clamp.py	178	patch_	data[spec.patch_offset : spec.patch_offset + PATCH_LENGTH] = jump
tools/patch-ai-decision-clamp.py	190	patch	"help=""write the patch; without this, only validate and print planned changes"","
tools/patch-ai-decision-clamp.py	195	patch	"help=""preserve a sibling backup before writing, e.g. .before-ai-decision-clamp-patch"","
tools/patch-ai-decision-clamp.py	201	patch	"help=""DLL paths to patch; defaults to active root and Program copies"","
tools/patch-ai-decision-clamp.py	211	patch_	patch_file(path, KNOWN_PATCHES[key], args.apply, args.backup_suffix)
tools/patch-ai-decision-fallback.py	2	Patch	"""""""Patch ManalinkEh.dll AI decision-time fallback to 270."
tools/patch-ai-decision-fallback.py	5	patch	patch hardens the compiled fallback used when that setting is missing or
tools/patch-ai-decision-fallback.py	25	ManalinkEh.dll	"""ManalinkEh.dll"": 0x40D0E7,"
tools/patch-ai-decision-fallback.py	26	ManalinkEh.dll	"""Program/ManalinkEh.dll"": 0x3D2DA7,"
tools/patch-ai-decision-fallback.py	30	ManalinkEh.dll	"""ManalinkEh.dll"": (0x40D0E1, bytes.fromhex(""e97a950800909090909090"")),"
tools/patch-ai-decision-fallback.py	31	ManalinkEh.dll	"""Program/ManalinkEh.dll"": (0x3D2DA1, bytes.fromhex(""e9ba080800909090909090"")),"
tools/patch-ai-decision-fallback.py	43	patch_	def patch_file(
tools/patch-ai-decision-fallback.py	51	patch	"print(f""ok: {path} has superseding AI decision clamp patch; sha256 {sha256_file(path)}"")"
tools/patch-ai-decision-fallback.py	76	patch	"print(f""would patch: {label} {ACCEPTED_OLD[current]} -> 270"")"
tools/patch-ai-decision-fallback.py	98	patch	"help=""write the patch; without this, only validate and print planned changes"","
tools/patch-ai-decision-fallback.py	103	patch	"help=""preserve a sibling backup before writing, e.g. .before-ai-decision-fallback-patch"","
tools/patch-ai-decision-fallback.py	109	patch	"help=""DLL paths to patch; defaults to the active root and Program DLLs"","
tools/patch-ai-decision-fallback.py	129	offset	"raise SystemExit(f""FAIL: no known AI fallback offset for {path}"")"
tools/patch-ai-decision-fallback.py	131	patch_	patch_file(path, key, KNOWN_INSTRUCTION_OFFSETS[key], args.apply, args.backup_suffix)
tools/patch-ai-raw-mana-snapshot.py	2	Patch	"""""""Patch ManalinkEh.dll AI speculation raw-mana snapshot restore safety."
tools/patch-ai-raw-mana-snapshot.py	7	patch	This patch routes the snapshot block through a small executable cave that saves
tools/patch-ai-raw-mana-snapshot.py	38	PATCH_	PATCH_LENGTH = len(PREIMAGE)
tools/patch-ai-raw-mana-snapshot.py	44	patch_	patch_offset: int
tools/patch-ai-raw-mana-snapshot.py	45	patch_	patch_vma: int
tools/patch-ai-raw-mana-snapshot.py	46	patch_	after_patch_vma: int
tools/patch-ai-raw-mana-snapshot.py	54	ManalinkEh.dll	"""ManalinkEh.dll"": PatchSpec("
tools/patch-ai-raw-mana-snapshot.py	55	patch_	patch_offset=0x40DB84,
tools/patch-ai-raw-mana-snapshot.py	56	patch_	patch_vma=0x0240E584,
tools/patch-ai-raw-mana-snapshot.py	57	patch_	after_patch_vma=0x0240E5B6,
tools/patch-ai-raw-mana-snapshot.py	58	0x495A90	cave_offset=0x495A90,
tools/patch-ai-raw-mana-snapshot.py	59	0x02497090	cave_vma=0x02497090,
tools/patch-ai-raw-mana-snapshot.py	60	0x495A00	section_raw=0x495A00,
tools/patch-ai-raw-mana-snapshot.py	61	0x00497000	section_vma=0x00497000,
tools/patch-ai-raw-mana-snapshot.py	63	ManalinkEh.dll	"""Program/ManalinkEh.dll"": PatchSpec("
tools/patch-ai-raw-mana-snapshot.py	64	patch_	patch_offset=0x3D3844,
tools/patch-ai-raw-mana-snapshot.py	65	patch_	patch_vma=0x023D4244,
tools/patch-ai-raw-mana-snapshot.py	66	patch_	after_patch_vma=0x023D4276,
tools/patch-ai-raw-mana-snapshot.py	67	0x452C90	cave_offset=0x452C90,
tools/patch-ai-raw-mana-snapshot.py	68	0x02454090	cave_vma=0x02454090,
tools/patch-ai-raw-mana-snapshot.py	69	0x452C00	section_raw=0x452C00,
tools/patch-ai-raw-mana-snapshot.py	70	0x00454000	section_vma=0x00454000,
tools/patch-ai-raw-mana-snapshot.py	97	0x4ef3c0	"cave += b""\x8b\x0c\x85\xc0\xf3\x4e\x00""  # save_loop: mov ecx, [eax*4+0x4ef3c0]"
tools/patch-ai-raw-mana-snapshot.py	108	0x4ef4a0	"cave += b""\x8b\x8c\x82\xa0\xf4\x4e\x00""  # replace_loop: mov ecx, [edx+eax*4+0x4ef4a0]"
tools/patch-ai-raw-mana-snapshot.py	109	0x4ef3c0	"cave += b""\x89\x8c\x82\xc0\xf3\x4e\x00""  # mov [edx+eax*4+0x4ef3c0], ecx"
tools/patch-ai-raw-mana-snapshot.py	113	patch_	cave += jmp_rel32(spec.cave_vma + len(cave), spec.after_patch_vma)
tools/patch-ai-raw-mana-snapshot.py	117	patch_	def patch_jump(spec: PatchSpec) -> bytes:
tools/patch-ai-raw-mana-snapshot.py	118	patch_	return jmp_rel32(spec.patch_vma, spec.cave_vma) + NOP * (PATCH_LENGTH - 5)
tools/patch-ai-raw-mana-snapshot.py	159	patch_	def patch_file(path: Path, spec: PatchSpec, apply: bool, backup_suffix: str | None) -> None:
tools/patch-ai-raw-mana-snapshot.py	162	patch_	jump = patch_jump(spec)
tools/patch-ai-raw-mana-snapshot.py	163	patch_	"label = f""{path} @ 0x{spec.patch_offset:x}"""
tools/patch-ai-raw-mana-snapshot.py	166	patch_	current_site = bytes(data[spec.patch_offset : spec.patch_offset + PATCH_LENGTH])
tools/patch-ai-raw-mana-snapshot.py	190	patch	"print(f""would patch: {label} through cave @ 0x{spec.cave_offset:x}"")"
tools/patch-ai-raw-mana-snapshot.py	201	patch_	data[spec.patch_offset : spec.patch_offset + PATCH_LENGTH] = jump
tools/patch-ai-raw-mana-snapshot.py	213	patch	"help=""write the patch; without this, only validate and print planned changes"","
tools/patch-ai-raw-mana-snapshot.py	218	patch	"help=""preserve a sibling backup before writing, e.g. .before-ai-raw-mana-snapshot-patch"","
tools/patch-ai-raw-mana-snapshot.py	224	patch	"help=""DLL paths to patch; defaults to active root and Program copies"","
tools/patch-ai-raw-mana-snapshot.py	234	patch_	patch_file(path, KNOWN_PATCHES[key], args.apply, args.backup_suffix)
tools/patch-magic-coinflip-default.py	2	Patch	"""""""Patch Magic.exe so missing ShowCoinFlips defaults to off."
tools/patch-magic-coinflip-default.py	5	patch	registry values still win; this patch only changes the compiled default used
tools/patch-magic-coinflip-default.py	21	Magic.exe	"""Magic.exe"": 0x5DB1F,"
tools/patch-magic-coinflip-default.py	22	Magic.exe	"""Program/Magic.exe"": 0x5DB1F,"
tools/patch-magic-coinflip-default.py	44	offset	"raise SystemExit(f""FAIL: no known coinflip-default offset for {path}"")"
tools/patch-magic-coinflip-default.py	47	patch_	def patch_file(path: Path, instruction_offset: int, apply: bool, backup_suffix: str | None) -> None:
tools/patch-magic-coinflip-default.py	63	patch	"print(f""would patch: {label} ShowCoinFlips default 1 -> 0"")"
tools/patch-magic-coinflip-default.py	85	patch	"help=""write the patch; without this, only validate and print planned changes"","
tools/patch-magic-coinflip-default.py	90	patch	"help=""preserve a sibling backup before writing, e.g. .before-coinflip-default-patch"","
tools/patch-magic-coinflip-default.py	96	Magic.exe	"help=""Magic.exe paths to patch; defaults to active root and Program copies"","
tools/patch-magic-coinflip-default.py	106	patch_	patch_file(path, KNOWN_INSTRUCTION_OFFSETS[key], args.apply, args.backup_suffix)
tools/patch-manalink-generic-damage-prevention-guard.py	2	Patch	"""""""Patch generic activated damage-prevention checks into ManalinkEh.dll."
tools/patch-manalink-generic-damage-prevention-guard.py	5	patch	paths in granted_generic_activated_ability(). This patch adds the matching
tools/patch-manalink-generic-damage-prevention-guard.py	6	ManalinkEh.dll	runtime guard to the shipped root and Program ManalinkEh.dll copies by routing
tools/patch-manalink-generic-damage-prevention-guard.py	20	0x02000000	IMAGE_BASE = 0x02000000
tools/patch-manalink-generic-damage-prevention-guard.py	24	PATCH_	PATCH_LENGTH = len(PREIMAGE)
tools/patch-manalink-generic-damage-prevention-guard.py	25	0x0F000000	MASK_GAA_DAMAGE_PREVENTION_FAMILY = 0x0F000000
tools/patch-manalink-generic-damage-prevention-guard.py	26	0x004EF190	LAND_CAN_BE_PLAYED_ADDR = 0x004EF190
tools/patch-manalink-generic-damage-prevention-guard.py	32	patch_	patch_offset: int
tools/patch-manalink-generic-damage-prevention-guard.py	33	patch_	patch_vma: int
tools/patch-manalink-generic-damage-prevention-guard.py	34	patch_	after_patch_vma: int
tools/patch-manalink-generic-damage-prevention-guard.py	44	ManalinkEh.dll	"""ManalinkEh.dll"": PatchSpec("
tools/patch-manalink-generic-damage-prevention-guard.py	45	patch_	patch_offset=0x44CB23,
tools/patch-manalink-generic-damage-prevention-guard.py	46	patch_	patch_vma=0x0244D523,
tools/patch-manalink-generic-damage-prevention-guard.py	47	patch_	after_patch_vma=0x0244D528,
tools/patch-manalink-generic-damage-prevention-guard.py	48	0x0244D221	return_zero_vma=0x0244D221,
